pair_id,name_1,name_2,canonical_1,canonical_2,entity_type,label,pair_source,confidence,note
PV_POS_0720,Soybean Rust,ASR,soybean rust,asr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0721,Soybean Rust,soya rust,soybean rust,soya rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0722,Soybean Rust,SBR,soybean rust,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0723,Soybean Rust,SOYBEAN RUST,soybean rust,soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0724,Soybean Rust,Asian soybean rust,soybean rust,asian soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0725,Soybean Rust,ASR,soybean rust,asr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0726,Soybean Rust,soya rust,soybean rust,soya rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0727,Soybean Rust,SBR,soybean rust,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0728,SOYBEAN RUST,Asian soybean rust,soybean rust,asian soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0729,SOYBEAN RUST,ASR,soybean rust,asr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0730,SOYBEAN RUST,soya rust,soybean rust,soya rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0731,SOYBEAN RUST,SBR,soybean rust,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0732,Asian soybean rust,ASR,asian soybean rust,asr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0733,Asian soybean rust,soya rust,asian soybean rust,soya rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0734,Asian soybean rust,SBR,asian soybean rust,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0735,ASR,soya rust,asr,soya rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0736,ASR,SBR,asr,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0737,soya rust,SBR,soya rust,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0738,Soybean Sudden Death Syndrome,Sudden Death Syndrome,soybean sudden death syndrome,sudden death syndrome,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0739,Soybean Sudden Death Syndrome,SDS,soybean sudden death syndrome,sds,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0740,Soybean Sudden Death Syndrome,soybean SDS,soybean sudden death syndrome,soybean sds,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0741,Soybean Sudden Death Syndrome,Fusarium sudden death,soybean sudden death syndrome,fusarium sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0742,Soybean Sudden Death Syndrome,soybean sudden death,soybean sudden death syndrome,soybean sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0743,Sudden Death Syndrome,SDS,sudden death syndrome,sds,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0744,Sudden Death Syndrome,soybean SDS,sudden death syndrome,soybean sds,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0745,Sudden Death Syndrome,Fusarium sudden death,sudden death syndrome,fusarium sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0746,Sudden Death Syndrome,soybean sudden death,sudden death syndrome,soybean sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0747,SDS,soybean SDS,sds,soybean sds,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0748,SDS,Fusarium sudden death,sds,fusarium sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0749,SDS,soybean sudden death,sds,soybean sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0750,soybean SDS,Fusarium sudden death,soybean sds,fusarium sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0751,soybean SDS,soybean sudden death,soybean sds,soybean sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0752,Fusarium sudden death,soybean sudden death,fusarium sudden death,soybean sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome'
PV_POS_0753,Banana Fusarium Wilt,Banana Fusarium Wilt,banana fusarium wilt,banana fusarium wilt,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0754,Banana Fusarium Wilt,Panama disease,banana fusarium wilt,panama disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0755,Banana Fusarium Wilt,BANANA WILT,banana fusarium wilt,banana wilt,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0756,Banana Fusarium Wilt,Fusarium wilt of banana,banana fusarium wilt,fusarium wilt of banana,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0757,Banana Fusarium Wilt,Foc,banana fusarium wilt,foc,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0758,Banana Fusarium Wilt,TR4,banana fusarium wilt,tr4,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0759,Banana Fusarium Wilt,banana panama disease,banana fusarium wilt,banana panama disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0760,Banana Fusarium Wilt,Panama disease,banana fusarium wilt,panama disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0761,Banana Fusarium Wilt,BANANA WILT,banana fusarium wilt,banana wilt,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0762,Banana Fusarium Wilt,Fusarium wilt of banana,banana fusarium wilt,fusarium wilt of banana,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0763,Banana Fusarium Wilt,Foc,banana fusarium wilt,foc,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0764,Banana Fusarium Wilt,TR4,banana fusarium wilt,tr4,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0765,Banana Fusarium Wilt,banana panama disease,banana fusarium wilt,banana panama disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0766,Panama disease,BANANA WILT,panama disease,banana wilt,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0767,Panama disease,Fusarium wilt of banana,panama disease,fusarium wilt of banana,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0768,Panama disease,Foc,panama disease,foc,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0769,Panama disease,TR4,panama disease,tr4,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0770,Panama disease,banana panama disease,panama disease,banana panama disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0771,BANANA WILT,Fusarium wilt of banana,banana wilt,fusarium wilt of banana,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0772,BANANA WILT,Foc,banana wilt,foc,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0773,BANANA WILT,TR4,banana wilt,tr4,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0774,BANANA WILT,banana panama disease,banana wilt,banana panama disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0775,Fusarium wilt of banana,Foc,fusarium wilt of banana,foc,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0776,Fusarium wilt of banana,TR4,fusarium wilt of banana,tr4,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0777,Fusarium wilt of banana,banana panama disease,fusarium wilt of banana,banana panama disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0778,Foc,TR4,foc,tr4,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0779,Foc,banana panama disease,foc,banana panama disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0780,TR4,banana panama disease,tr4,banana panama disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana fusarium wilt'
PV_POS_0781,Banana Black Sigatoka,Black Sigatoka,banana black sigatoka,black sigatoka,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0782,Banana Black Sigatoka,BLACK SIGATOKA,banana black sigatoka,black sigatoka,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0783,Banana Black Sigatoka,black leaf streak disease,banana black sigatoka,black leaf streak disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0784,Banana Black Sigatoka,BLSD,banana black sigatoka,blsd,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0785,Banana Black Sigatoka,Sigatoka disease,banana black sigatoka,sigatoka disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0786,Banana Black Sigatoka,Mycosphaerella leaf spot,banana black sigatoka,mycosphaerella leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0787,Black Sigatoka,BLACK SIGATOKA,black sigatoka,black sigatoka,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0788,Black Sigatoka,black leaf streak disease,black sigatoka,black leaf streak disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0789,Black Sigatoka,BLSD,black sigatoka,blsd,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0790,Black Sigatoka,Sigatoka disease,black sigatoka,sigatoka disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0791,Black Sigatoka,Mycosphaerella leaf spot,black sigatoka,mycosphaerella leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0792,BLACK SIGATOKA,black leaf streak disease,black sigatoka,black leaf streak disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0793,BLACK SIGATOKA,BLSD,black sigatoka,blsd,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0794,BLACK SIGATOKA,Sigatoka disease,black sigatoka,sigatoka disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0795,BLACK SIGATOKA,Mycosphaerella leaf spot,black sigatoka,mycosphaerella leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0796,black leaf streak disease,BLSD,black leaf streak disease,blsd,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0797,black leaf streak disease,Sigatoka disease,black leaf streak disease,sigatoka disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0798,black leaf streak disease,Mycosphaerella leaf spot,black leaf streak disease,mycosphaerella leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0799,BLSD,Sigatoka disease,blsd,sigatoka disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0800,BLSD,Mycosphaerella leaf spot,blsd,mycosphaerella leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0801,Sigatoka disease,Mycosphaerella leaf spot,sigatoka disease,mycosphaerella leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'banana black sigatoka'
PV_POS_0802,Coffee Leaf Rust,Coffee Leaf Rust,coffee leaf rust,coffee leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0803,Coffee Leaf Rust,COFFEE RUST,coffee leaf rust,coffee rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0804,Coffee Leaf Rust,coffee rust,coffee leaf rust,coffee rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0805,Coffee Leaf Rust,CLR,coffee leaf rust,clr,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0806,Coffee Leaf Rust,Hemileia rust,coffee leaf rust,hemileia rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0807,Coffee Leaf Rust,roya del cafeto,coffee leaf rust,roya del cafeto,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0808,Coffee Leaf Rust,COFFEE RUST,coffee leaf rust,coffee rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0809,Coffee Leaf Rust,coffee rust,coffee leaf rust,coffee rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0810,Coffee Leaf Rust,CLR,coffee leaf rust,clr,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0811,Coffee Leaf Rust,Hemileia rust,coffee leaf rust,hemileia rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0812,Coffee Leaf Rust,roya del cafeto,coffee leaf rust,roya del cafeto,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0813,COFFEE RUST,coffee rust,coffee rust,coffee rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0814,COFFEE RUST,CLR,coffee rust,clr,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0815,COFFEE RUST,Hemileia rust,coffee rust,hemileia rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0816,COFFEE RUST,roya del cafeto,coffee rust,roya del cafeto,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0817,coffee rust,CLR,coffee rust,clr,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0818,coffee rust,Hemileia rust,coffee rust,hemileia rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0819,coffee rust,roya del cafeto,coffee rust,roya del cafeto,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0820,CLR,Hemileia rust,clr,hemileia rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0821,CLR,roya del cafeto,clr,roya del cafeto,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
PV_POS_0822,Hemileia rust,roya del cafeto,hemileia rust,roya del cafeto,Disease,1,plantvillage_reference,1.0,Both refer to: 'coffee leaf rust'
