pair_id,name_1,name_2,canonical_1,canonical_2,entity_type,label,pair_source,confidence,note,context_1,context_2
AV_POS_0131,Sclerotium (Deuteromycotina),Sclerotium,sclerotium (deuteromycotina,sclerotium,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Sclerotium (Deuteromycotina)',nan,nan
AV_POS_0132,Spumavirus,Spumavirinae,spumavirus,spumavirinae,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Spumavirus',nan,nan
AV_POS_0133,Spumavirus,bovine syncytial virus,spumavirus,bovine syncytial virus,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Spumavirus',nan,nan
AV_POS_0134,Spumavirus,feline syncytial virus,spumavirus,feline syncytial virus,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Spumavirus',nan,nan
AV_POS_0135,Spumavirus,syncytial viruses,spumavirus,syncytial viruses,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Spumavirus',nan,nan
AV_POS_0136,Spumavirinae,bovine syncytial virus,spumavirinae,bovine syncytial virus,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Spumavirus',nan,nan
AV_POS_0137,Spumavirinae,feline syncytial virus,spumavirinae,feline syncytial virus,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Spumavirus',nan,nan
AV_POS_0138,Spumavirinae,syncytial viruses,spumavirinae,syncytial viruses,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Spumavirus',nan,nan
AV_POS_0139,bovine syncytial virus,feline syncytial virus,bovine syncytial virus,feline syncytial virus,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Spumavirus',nan,nan
AV_POS_0140,bovine syncytial virus,syncytial viruses,bovine syncytial virus,syncytial viruses,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Spumavirus',nan,nan
AV_POS_0141,feline syncytial virus,syncytial viruses,feline syncytial virus,syncytial viruses,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Spumavirus',nan,nan
AV_POS_0142,Streptomyces scabies,common scab,streptomyces scabies,common scab,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Streptomyces scabies',nan,nan
AV_POS_0143,Trust Territory of Pacific Islands,Pacific Islands (Trust Territory),trust territory of pacific islands,pacific islands (trust territory,Disease,1,agrovoc_sparql,1.0,AGROVOC synonyms of: 'Trust Territory of Pacific Islands',nan,nan
KG_POS_0001,blockchain technology,blockchain technology,blockchain technology,blockchain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0002,blockchain technology,Blockchain Technology,blockchain technology,blockchain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0003,blockchain technology,BLOCKCHAIN TECHNOLOGY,blockchain technology,blockchain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0004,blockchain technology,Blockchain technology,blockchain technology,blockchain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0005,blockchain technology,BCT,blockchain technology,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0006,blockchain technology,bct,blockchain technology,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0007,blockchain technology,block chain technology,blockchain technology,block chain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0008,blockchain technology,block chain,blockchain technology,block chain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0009,blockchain technology,blockchain technologies,blockchain technology,blockchain technologies,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0010,blockchain technology,Blockchain,blockchain technology,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0011,blockchain technology,blockchain,blockchain technology,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0012,blockchain technology,blockchain implementation,blockchain technology,blockchain implementation,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0013,blockchain technology,blockchain adoption,blockchain technology,blockchain adoption,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0014,blockchain technology,blockchain platform,blockchain technology,blockchain platform,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0015,blockchain technology,blockchain applications,blockchain technology,blockchain applications,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0016,blockchain technology,Blockchain infrastructure,blockchain technology,blockchain infrastructure,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0017,blockchain technology,blockchain enabled traceability,blockchain technology,blockchain enabled traceability,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0018,blockchain technology,Blockchain Technology,blockchain technology,blockchain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0019,blockchain technology,BLOCKCHAIN TECHNOLOGY,blockchain technology,blockchain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0020,blockchain technology,Blockchain technology,blockchain technology,blockchain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0021,blockchain technology,BCT,blockchain technology,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0022,blockchain technology,bct,blockchain technology,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0023,blockchain technology,block chain technology,blockchain technology,block chain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0024,blockchain technology,block chain,blockchain technology,block chain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0025,blockchain technology,blockchain technologies,blockchain technology,blockchain technologies,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0026,blockchain technology,Blockchain,blockchain technology,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0027,blockchain technology,blockchain,blockchain technology,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0028,blockchain technology,blockchain implementation,blockchain technology,blockchain implementation,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0029,blockchain technology,blockchain adoption,blockchain technology,blockchain adoption,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0030,blockchain technology,blockchain platform,blockchain technology,blockchain platform,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0031,blockchain technology,blockchain applications,blockchain technology,blockchain applications,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0032,blockchain technology,Blockchain infrastructure,blockchain technology,blockchain infrastructure,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0033,blockchain technology,blockchain enabled traceability,blockchain technology,blockchain enabled traceability,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0034,Blockchain Technology,BLOCKCHAIN TECHNOLOGY,blockchain technology,blockchain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0035,Blockchain Technology,Blockchain technology,blockchain technology,blockchain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0036,Blockchain Technology,BCT,blockchain technology,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0037,Blockchain Technology,bct,blockchain technology,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0038,Blockchain Technology,block chain technology,blockchain technology,block chain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0039,Blockchain Technology,block chain,blockchain technology,block chain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0040,Blockchain Technology,blockchain technologies,blockchain technology,blockchain technologies,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0041,Blockchain Technology,Blockchain,blockchain technology,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0042,Blockchain Technology,blockchain,blockchain technology,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0043,Blockchain Technology,blockchain implementation,blockchain technology,blockchain implementation,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0044,Blockchain Technology,blockchain adoption,blockchain technology,blockchain adoption,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0045,Blockchain Technology,blockchain platform,blockchain technology,blockchain platform,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0046,Blockchain Technology,blockchain applications,blockchain technology,blockchain applications,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0047,Blockchain Technology,Blockchain infrastructure,blockchain technology,blockchain infrastructure,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0048,Blockchain Technology,blockchain enabled traceability,blockchain technology,blockchain enabled traceability,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0049,BLOCKCHAIN TECHNOLOGY,Blockchain technology,blockchain technology,blockchain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0050,BLOCKCHAIN TECHNOLOGY,BCT,blockchain technology,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0051,BLOCKCHAIN TECHNOLOGY,bct,blockchain technology,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0052,BLOCKCHAIN TECHNOLOGY,block chain technology,blockchain technology,block chain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0053,BLOCKCHAIN TECHNOLOGY,block chain,blockchain technology,block chain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0054,BLOCKCHAIN TECHNOLOGY,blockchain technologies,blockchain technology,blockchain technologies,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0055,BLOCKCHAIN TECHNOLOGY,Blockchain,blockchain technology,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0056,BLOCKCHAIN TECHNOLOGY,blockchain,blockchain technology,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0057,BLOCKCHAIN TECHNOLOGY,blockchain implementation,blockchain technology,blockchain implementation,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0058,BLOCKCHAIN TECHNOLOGY,blockchain adoption,blockchain technology,blockchain adoption,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0059,BLOCKCHAIN TECHNOLOGY,blockchain platform,blockchain technology,blockchain platform,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0060,BLOCKCHAIN TECHNOLOGY,blockchain applications,blockchain technology,blockchain applications,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0061,BLOCKCHAIN TECHNOLOGY,Blockchain infrastructure,blockchain technology,blockchain infrastructure,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0062,BLOCKCHAIN TECHNOLOGY,blockchain enabled traceability,blockchain technology,blockchain enabled traceability,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0063,Blockchain technology,BCT,blockchain technology,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0064,Blockchain technology,bct,blockchain technology,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0065,Blockchain technology,block chain technology,blockchain technology,block chain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0066,Blockchain technology,block chain,blockchain technology,block chain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0067,Blockchain technology,blockchain technologies,blockchain technology,blockchain technologies,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0068,Blockchain technology,Blockchain,blockchain technology,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0069,Blockchain technology,blockchain,blockchain technology,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0070,Blockchain technology,blockchain implementation,blockchain technology,blockchain implementation,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0071,Blockchain technology,blockchain adoption,blockchain technology,blockchain adoption,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0072,Blockchain technology,blockchain platform,blockchain technology,blockchain platform,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0073,Blockchain technology,blockchain applications,blockchain technology,blockchain applications,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0074,Blockchain technology,Blockchain infrastructure,blockchain technology,blockchain infrastructure,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0075,Blockchain technology,blockchain enabled traceability,blockchain technology,blockchain enabled traceability,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',nan,nan
KG_POS_0076,BCT,bct,bct,bct,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.,Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.
KG_POS_0077,BCT,block chain technology,bct,block chain technology,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.,nan
KG_POS_0078,BCT,block chain,bct,block chain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.,nan
KG_POS_0079,BCT,blockchain technologies,bct,blockchain technologies,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.,nan
KG_POS_0080,BCT,Blockchain,bct,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.,nan
KG_POS_0081,BCT,blockchain,bct,blockchain,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.,nan
KG_POS_0082,BCT,blockchain implementation,bct,blockchain implementation,Technology,1,kg_triples_blockchain_variants,1.0,Both refer to canonical: 'blockchain technology',Abbreviation for Blockchain Technology — a distributed ledger system used in agriculture for supply chain traceability and food safety.,nan
