name_a,context_a,name_b,context_b,canonical_id_a,canonical_id_b,source_url_a,source_url_b,match,llm_match,lambda_val,context_quality_a,context_quality_b,pair_type,name_sim_score,source_a,source_b,lambda_source,exclude_from_lambda,type_a,type_b,lambda_original,type_needs_scraping,same_context
citrus hlb,Citrus greening disease is a disease of citrus trees caused by bacteria of the genus Liberibacter. These microbes are transmitted by two species of bug: the Asian citrus psyllid Diaphorina citri and the African citrus psyllid Trioza erytreae.,tomato late blight,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",citrus_greening_hlb,late_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.0397,good,good,D,0.0,,,original_llm,0,disease,fungus,,0,0
erwinia amylovora,"Fire blight, also written fireblight, is a contagious disease affecting apples, pears, and some other members of the family Rosaceae. It is a serious concern to apple and pear producers.",sclerotinia borealis,"Sclerotinia borealis or snow scald is a psychrophilic necrotrophic plant pathogen with wide host range, including crop plants, such as barley, rye and wheat, and thus causing much economical damage.",fire_blight,agrovoc_c_27366,https://en.wikipedia.org/wiki/Fire_blight,http://aims.fao.org/aos/agrovoc/c_27366,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,plant,,0,0
tomato early blight,"Alternaria solani is a fungal pathogen that produces a disease in tomato and potato plants called early blight. The pathogen produces distinctive ""bullseye"" patterned leaf spots and can also cause stem lesions and fruit rot on tomato and tuber blight on potato.",early blight,"Alternaria solani is a fungal pathogen that produces a disease in tomato and potato plants called early blight. The pathogen produces distinctive ""bullseye"" patterned leaf spots and can also cause stem lesions and fruit rot on tomato and tuber blight on potato.",early_blight,early_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.05,good,good,A,1.0,,,original_llm,0,disease,disease,,0,1
verticillium wilt,"Verticillium wilt is a wilt disease affecting over 350 species of eudicot plants. It is caused by six species of Verticillium fungi: V. dahliae, V. albo-atrum, V. longisporum, V. nubilum, V. theobromae and V. tricorpus.",isle of wight disease,Diseases of the honey bee or abnormal hive conditions include:,verticillium_wilt,agrovoc_c_11846,https://en.wikipedia.org/wiki/Verticillium_wilt,http://aims.fao.org/aos/agrovoc/c_11846,0,0,0.172,good,poor,D,0.0,,,original_llm,0,disease,disease,,0,0
brown spot of rice,Cochliobolus miyabeanus is a fungus that causes brown spot disease in rice. [Bipolaris is the correct name according to https://www.catalogueoflife.org/data/taxon/LVRG],pleioblastus,"Pleioblastus is an East Asian genus of monopodial bamboos in the grass family Poaceae. They are native to China and Japan, and naturalized in scattered places in Korea, Europe, New Zealand, and the Western Hemisphere.",rice_brown_spot,agrovoc_c_6013,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_6013,0,0,0.001,good,medium,D,0.0,,,original_llm,0,disease,plant,,0,0
black rust,"Stem rust, also known as cereal rust, black rust, red rust or red dust, is caused by the fungus Puccinia graminis, which causes significant disease in cereal crops.",stem rust,"Stem rust, also known as cereal rust, black rust, red rust or red dust, is caused by the fungus Puccinia graminis, which causes significant disease in cereal crops.",stem_rust,stem_rust,https://en.wikipedia.org/wiki/Stem_rust,https://en.wikipedia.org/wiki/Stem_rust,1,1,0.7741,good,good,A,0.3333,,,original_llm,0,fungus,fungus,,0,1
apple scab,"Apple scab is a common disease of plants in the rose family (Rosaceae) that is caused by the ascomycete fungus Venturia inaequalis. While this disease affects several plant genera, including Sorbus, Cotoneaster, and Pyrus, it is most commonly associated with the infection of Malus trees, including species of flowering crabapple, as well as cultivated apple.",spider mite of tomato,"Spider mites are members of the family Tetranychidae, which includes about 1,200 species. They are part of the subclass Acari (mites). Spider mites generally live on the undersides of leaves of plants, where they may spin protective silk webs, and can cause damage by puncturing the plant cells to feed.",apple_scab,tomato_spider_mites,https://en.wikipedia.org/wiki/Apple_scab,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.0096,good,good,D,0.0,,,original_llm,0,disease,plant,,0,0
alternaria blight of potato,"Fungal disease of potato caused by Alternaria solani. Produces dark brown target-board lesions on lower leaves first, pr",protostrongylidae,"Parelaphostrongylus tenuis is a neurotropic nematode parasite common to white-tailed deer, Odocoileus virginianus, which",early_blight,agrovoc_c_31112,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_31112,0,0,0.001,good,good,D,0.0,,,original_llm,0,fungus,pest,,0,0
pleurotus eryngii,"Fungiculture is the cultivation of fungi such as mushrooms. Cultivating fungi can yield foods, medicine, construction ma",apple scab disease,"Apple scab is a common disease of plants in the rose family (Rosaceae) that is caused by the ascomycete fungus Venturia inaequalis. While this disease affects several plant genera, including Sorbus, Cotoneaster, and Pyrus, it is most commonly associated with the infection of Malus trees, including species of flowering crabapple, as well as cultivated apple.",agrovoc_c_3152b5fe,apple_scab,http://aims.fao.org/aos/agrovoc/c_3152b5fe,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.0102,medium,good,D,0.0,,,original_llm,0,unknown,disease,,0,0
tomato blight,Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions th,heracleum latent virus,"The parsnip is a root vegetable closely related to carrot and parsley, all belonging to the flowering plant family Apiac",late_blight,agrovoc_c_3bc35af9,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_3bc35af9,0,0,0.001,good,poor,D,0.0,,,original_llm,0,disease,plant,,0,0
vitis rotundifolia,"Vitis rotundifolia, or muscadine, is a grapevine species native to the southeastern and south-central United States. The growth range extends from Florida to New Jersey coast, and west to eastern Texas and Oklahoma.",diabrotica longicornis,Diabrotica longicornis is a species of skeletonizing leaf beetle in the family Chrysomelidae. It is found in Central America and North America.,agrovoc_c_8282,agrovoc_c_30029,http://aims.fao.org/aos/agrovoc/c_8282,http://aims.fao.org/aos/agrovoc/c_30029,0,0,0.0393,good,good,D,0.0,,,original_llm,0,plant,plant,,0,0
tepovirus,"Tepovirus is a genus of viruses in the order Tymovirales, in the family Betaflexiviridae. Plants as well as some other root and tuber crops in the andes serve as natural hosts.",banana black sigatoka,"Black sigatoka is a leaf-spot disease of banana plants caused by the ascomycete fungus Mycosphaerella fijiensis (Morelet), also known as black leaf streak.",agrovoc_c_da7808f7,black_sigatoka,http://aims.fao.org/aos/agrovoc/c_da7808f7,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,poor,good,D,0.0,,,original_llm,0,plant,disease,,0,0
heterodera carotae,"Heterodera carotae is a plant pathogenic nematode commonly known as the carrot root nematode or carrot cyst nematode. It is found in Europe, Cyprus and India and is considered an invasive species in the United States.",common scab,"Common scab is a plant disease of root and tuber crops caused by a small number of Streptomyces species, specifically S. Common scab mainly affects potato, but can also cause disease on radish, parsnip, beet, and carrot.",agrovoc_c_31043,agrovoc_c_35455,http://aims.fao.org/aos/agrovoc/c_31043,http://aims.fao.org/aos/agrovoc/c_35455,0,0,0.001,good,good,D,0.0,,,original_llm,0,pest,disease,,0,0
phytoreovirus,"Phytoreovirus is a genus of viruses, in the order Reovirales, in the family Sedoreoviridae. They are non-turreted reoviruses that are major agricultural pathogens, particularly in Asia.",yellow rust of wheat,"Wheat yellow rust, also known as wheat stripe rust, is one of the three major wheat rust diseases, along with stem rust of wheat and leaf rust.",agrovoc_c_35624,wheat_stripe_rust,http://aims.fao.org/aos/agrovoc/c_35624,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.1008,poor,good,D,0.0,,,original_llm,0,plant,fungus,,0,0
hemileia rust,"Hemileia vastatrix is a multicellular basidiomycete fungus of the order Pucciniales that causes coffee leaf rust (CLR), a disease affecting the coffee plant.",roya del cafeto,Fungal disease of coffee caused by Hemileia vastatrix. Orange-yellow powdery pustules on lower leaf surface. Historicall,coffee_leaf_rust,coffee_leaf_rust,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.7297,good,good,B,0.0,,,original_llm,0,fungus,disease,,0,0
fusarium sporotrichioides,"Fusarium sporotrichioides is a fungal plant pathogen, one of various Fusarium species responsible for damaging crops, in particular causing a condition known as Fusarium head blight in wheat, consequently being of notable agricultural and economic importance.",nlb,Fungal disease of corn caused by Exserohilum turcicum. Creates long cigar-shaped grey-green lesions on leaves. Major yie,agrovoc_c_37580,northern_corn_leaf_blight,http://aims.fao.org/aos/agrovoc/c_37580,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,fungus,disease,,0,0
banana black sigatoka,"Black sigatoka is a leaf-spot disease of banana plants caused by the ascomycete fungus Mycosphaerella fijiensis (Morelet), also known as black leaf streak.",black leaf streak disease,"Black sigatoka is a leaf-spot disease of banana plants caused by the ascomycete fungus Mycosphaerella fijiensis (Morelet), also known as black leaf streak.",black_sigatoka,black_sigatoka,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.7462,good,good,B,0.2,,,original_llm,0,disease,disease,,0,1
wheat yellow rust,"Wheat yellow rust, also known as wheat stripe rust, is one of the three major wheat rust diseases, along with stem rust of wheat and leaf rust.",wheat stripe rust,"Wheat yellow rust, also known as wheat stripe rust, is one of the three major wheat rust diseases, along with stem rust of wheat and leaf rust.",wheat_stripe_rust,wheat_stripe_rust,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.0558,good,good,A,0.5,,,original_llm,0,fungus,fungus,,0,1
yellow curl virus,"Tomato yellow leaf curl virus (TYLCV) is a DNA virus from the genus Begomovirus and the family Geminiviridae. TYLCV is one of the most serious diseases affecting tomato plants, especially in tropical and subtropical areas, where it often causes major crop losses.",head blight,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain,tomato_yellow_leaf_curl,wheat_fusarium_head_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.1066,good,good,D,0.0,,,original_llm,0,virus,disease,,0,0
phytophthora blight,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",potato late blight,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",late_blight,late_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.6367,good,good,B,0.0,,,original_llm,0,fungus,fungus,,0,1
rice bacterial blight,Bacterial disease of rice caused by Xanthomonas oryzae pv. oryzae. One of the most serious rice diseases. Causes wilting,sobemovirus,"Sobemovirus is a genus of non-enveloped, positive-strand RNA viruses which infect plants. There are 27 species in this genus. Diseases associated with this genus include: mosaics and mottles.",rice_bacterial_blight,agrovoc_c_32867,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_32867,0,0,0.001,good,poor,D,0.0,,,original_llm,0,bacteria,plant,,0,0
rice blast,"Magnaporthe grisea, also known as rice blast fungus, rice rotten neck, rice seedling blight, blast of rice, oval leaf spot of graminea, pitting disease, ryegrass blast, Johnson spot, neck blast, wheat blast and Imochi (稲熱), is a plant-pathogenic fungus and model organism that causes a serious disease affecting rice.",pyricularia blast,Fungal disease of rice caused by Magnaporthe oryzae. Most devastating rice disease worldwide. Creates spindle-shaped gre,rice_blast,rice_blast,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.5683,good,good,A,0.3333,,,original_llm,0,disease,disease,,0,0
syncytial viruses,"Respiratory syncytial virus (RSV), also called human respiratory syncytial virus (hRSV) and human orthopneumovirus, is a virus that causes infections of the respiratory tract.",feline syncytial virus,Feline foamy virus or Feline syncytial virus is a retrovirus and belongs to the family Retroviridae and the subfamily Spumaretrovirinae. It shares the genus Felispumavirus with only Puma feline foamy virus.,agrovoc_c_23152,agrovoc_c_23152,http://aims.fao.org/aos/agrovoc/c_23152,http://aims.fao.org/aos/agrovoc/c_23152,1,0,0.3178,good,medium,A,0.25,,,original_llm,0,virus,virus,,0,0
apple scab,"Apple scab is a common disease of plants in the rose family (Rosaceae) that is caused by the ascomycete fungus Venturia inaequalis. While this disease affects several plant genera, including Sorbus, Cotoneaster, and Pyrus, it is most commonly associated with the infection of Malus trees, including species of flowering crabapple, as well as cultivated apple.",apple scab disease,"Apple scab is a common disease of plants in the rose family (Rosaceae) that is caused by the ascomycete fungus Venturia inaequalis. While this disease affects several plant genera, including Sorbus, Cotoneaster, and Pyrus, it is most commonly associated with the infection of Malus trees, including species of flowering crabapple, as well as cultivated apple.",apple_scab,apple_scab,https://en.wikipedia.org/wiki/Apple_scab,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.7234,good,good,A,1.0,,,original_llm,0,disease,disease,,0,1
